Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date,Date,USD_KES_Rate,CBR_Rate,Remittance_M_USD,CPI_Index
0172 Bed Apartment with Swimming Pool at Mogotio R,12000000,"Westlands Area, Westlands",2.0,2.0,89,2026-05-26,2026-05-26,129.532839,10,,
0162 Bed Apartment with Swimming Pool at Mogotio R,11700000,"Westlands Area, Westlands",2.0,2.0,86,2026-05-26,2026-05-26,129.532839,10,,
012Studio Apartment with Swimming Pool at Lower Ka,1850000,"Lower Kabete, Westlands",,1.0,46,2026-05-26,2026-05-26,129.532839,10,,
011Serviced 2 Bed Apartment with En Suite at Kiric,16000000,Kilimani,2.0,2.0,110,2026-05-26,2026-05-26,129.532839,10,,
Serviced 2 Bed Apartment with En Suite at Kirichwa,16000000,Kilimani,2.0,2.0,110,2026-05-26,2026-05-26,129.532839,10,,
0131 Bed Apartment with En Suite in Riruta1 Bed Ap,4900000,Nairobi,1.0,1.0,45,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with En Suite in Riruta1 Bed Apart,4900000,Nairobi,1.0,1.0,45,2026-05-26,2026-05-26,129.532839,10,,
015Furnished 3 Bed Apartment with En Suite in Kili,14900000,Kilimani,3.0,4.0,135,2026-05-26,2026-05-26,129.532839,10,,
063 Bed Apartment with En Suite in Brookside3 Bed ,23000000,Kilimani,3.0,4.0,202,2026-05-26,2026-05-26,129.532839,10,,
0183 Bed Apartment with En Suite in Kileleshwa3 Be,12000000,Kileleshwa,3.0,4.0,120,2026-05-26,2026-05-26,129.532839,10,,
0204 Bed Apartment with En Suite at St Michael'S R,23300000,"Westlands Area, Westlands",4.0,4.0,242,2026-05-26,2026-05-26,129.532839,10,,
4 Bed Apartment with En Suite at St Michael'S Road,23300000,"Westlands Area, Westlands",4.0,4.0,242,2026-05-26,2026-05-26,129.532839,10,,
0203 Bed Apartment with En Suite at St Michael'S R,21200000,"Westlands Area, Westlands",3.0,4.0,130,2026-05-26,2026-05-26,129.532839,10,,
3 Bed Apartment with En Suite at St Michael'S Road,21200000,"Westlands Area, Westlands",3.0,4.0,130,2026-05-26,2026-05-26,129.532839,10,,
081 Bed Apartment with Swimming Pool at Kileleshwa,5800000,1 bedroom apartment for sale in Kilimani,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with Swimming Pool at Kileleshwa1 ,5800000,1 bedroom apartment for sale in Kilimani,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
071 Bed Apartment with Swimming Pool at Kilimani1 ,5500000,1 bedroom apartment for sale in Kilimani,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with Swimming Pool at Githunguri R,9500000,Kileleshwa,2.0,2.0,103,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with Swimming Pool at Kilimani1 Be,5500000,1 bedroom apartment for sale in Kilimani,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
0182 Bed Apartment with Swimming Pool at Githungur,9500000,Kileleshwa,2.0,2.0,103,2026-05-26,2026-05-26,129.532839,10,,
0152 Bed Apartment with Swimming Pool at Siaya Roa,6000000,2 bedroom apartment for sale in Kileleshwa,2.0,1.0,70,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with Swimming Pool at Tinderet Ave,5500000,Kileleshwa,1.0,1.0,55,2026-05-26,2026-05-26,129.532839,10,,
0132 Bed Apartment with Swimming Pool at Lantana R,10600000,"Westlands Area, Westlands",2.0,2.0,95,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with Swimming Pool at Lantana Rd2 ,10600000,"Westlands Area, Westlands",2.0,2.0,95,2026-05-26,2026-05-26,129.532839,10,,
0202 Bed Apartment with Swimming Pool at Riverside,14000000,"Riverside, Westlands",2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
0162 Bed Apartment with Swimming Pool at Westlands,12700000,"Westlands Area, Westlands",2.0,2.0,94,2026-05-26,2026-05-26,129.532839,10,,
0202 Bed Apartment with En Suite at Westlands Rd2 ,7500000,"Westlands Area, Westlands",2.0,2.0,80,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with En Suite at Westlands Rd2 Bed,7500000,"Westlands Area, Westlands",2.0,2.0,80,2026-05-26,2026-05-26,129.532839,10,,
091 Bed Apartment with Swimming Pool at Westlands ,7800000,"Westlands Area, Westlands",1.0,1.0,58,2026-05-26,2026-05-26,129.532839,10,,
051 Bed Apartment with Swimming Pool in Westlands ,7900000,"Westlands Area, Westlands",1.0,1.0,71,2026-05-26,2026-05-26,129.532839,10,,
0201 Bed Apartment with Gym at Westlands Road1 Bed,5500000,"Westlands Area, Westlands",1.0,1.0,52,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with Gym at Westlands Road1 Bed Ap,5500000,"Westlands Area, Westlands",1.0,1.0,52,2026-05-26,2026-05-26,129.532839,10,,
0203 Bed Apartment with En Suite at Mtito Andei Ro,13800000,Kilimani,3.0,3.0,140,2026-05-26,2026-05-26,129.532839,10,,
3 Bed Apartment with En Suite at Mtito Andei Road3,13800000,Kilimani,3.0,3.0,140,2026-05-26,2026-05-26,129.532839,10,,
0151 Bed Apartment with Swimming Pool at Riara Roa,6950000,"Westlands Area, Westlands",1.0,1.0,60,2026-05-26,2026-05-26,129.532839,10,,
0171 Bed Apartment with Swimming Pool at Ring Road,8800000,"Westlands Area, Westlands",1.0,1.0,72,2026-05-26,2026-05-26,129.532839,10,,
0102 Bed Apartment with Swimming Pool at Matundu C,3000000,1 bedroom apartment for sale in Kilimani,1.0,1.0,55,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with Swimming Pool at Matundu Clos,16000000,"Westlands Area, Westlands",2.0,2.0,129,2026-05-26,2026-05-26,129.532839,10,,
0182 Bed Apartment with Swimming Pool at Off Wood ,9500000,Kilimani,2.0,2.0,92,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with Swimming Pool at Off Wood Ave,9500000,Kilimani,2.0,2.0,92,2026-05-26,2026-05-26,129.532839,10,,
0151 Bed Apartment with Swimming Pool at Siaya Roa,5800000,Kileleshwa,1.0,1.0,57,2026-05-26,2026-05-26,129.532839,10,,
0191 Bed Apartment with Swimming Pool at Tinderet ,5500000,Kileleshwa,1.0,1.0,55,2026-05-26,2026-05-26,129.532839,10,,
092 Bed Apartment with En Suite at Kilimani2 Bed A,9750000,2 bedroom apartment for sale in Kilimani,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
0122 Bed Apartment with En Suite at Westlands2 Bed,8900000,2 bedroom apartment for sale in Kilimani,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
0102 Bed Apartment with Swimming Pool at Mvuli Roa,10600000,"Westlands Area, Westlands",2.0,2.0,95,2026-05-26,2026-05-26,129.532839,10,,
0101 Bed Apartment with Swimming Pool at Lantana R,8500000,1 bedroom apartment for sale in Westlands,1.0,1.0,49,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with Swimming Pool at Lantana Rd1 ,5700000,"Westlands Area, Westlands",1.0,1.0,57,2026-05-26,2026-05-26,129.532839,10,,
092 Bed Apartment with Swimming Pool at Westlands ,12770000,"Westlands Area, Westlands",2.0,2.0,94,2026-05-26,2026-05-26,129.532839,10,,
0203 Bed Apartment with Swimming Pool at Mtito And,13800000,Kilimani,3.0,3.0,140,2026-05-26,2026-05-26,129.532839,10,,
3 Bed Apartment with Swimming Pool at Mtito Andei ,13800000,Kilimani,3.0,3.0,140,2026-05-26,2026-05-26,129.532839,10,,
0201 Bed Apartment with Gym at Mtito Andei Road1 B,7200000,Kilimani,1.0,1.0,68,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with Gym at Mtito Andei Road1 Bed ,7200000,Kilimani,1.0,1.0,68,2026-05-26,2026-05-26,129.532839,10,,
020Furnished 1 Bed Apartment with Swimming Pool at,7200000,Kilimani,1.0,1.0,68,2026-05-26,2026-05-26,129.532839,10,,
Furnished 1 Bed Apartment with Swimming Pool at Mt,7200000,Kilimani,1.0,1.0,68,2026-05-26,2026-05-26,129.532839,10,,
0111 Bed Apartment with Swimming Pool at Ojijo Roa,6900000,"Westlands Area, Westlands",1.0,1.0,68,2026-05-26,2026-05-26,129.532839,10,,
0131 Bed Apartment with Swimming Pool at Raphta Ro,5000000,"Westlands Area, Westlands",1.0,1.0,49,2026-05-26,2026-05-26,129.532839,10,,
092 Bed Apartment with Swimming Pool at Upper Hill,11000000,Kilimani,2.0,2.0,113,2026-05-26,2026-05-26,129.532839,10,,
0202 Bed Apartment with Swimming Pool at Kirichwa ,11000000,Kilimani,2.0,2.0,115,2026-05-26,2026-05-26,129.532839,10,,
0112 Bed Apartment with Swimming Pool at Chania Av,11000000,Kilimani,2.0,2.0,105,2026-05-26,2026-05-26,129.532839,10,,
0202 Bed Apartment with Swimming Pool in Westlands,13000000,"Westlands Area, Westlands",2.0,2.0,102,2026-05-26,2026-05-26,129.532839,10,,
0152 Bed Apartment with Swimming Pool at Wangari M,11500000,"Westlands Area, Westlands",2.0,2.0,104,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with Swimming Pool at Wangari Maat,11500000,"Westlands Area, Westlands",2.0,2.0,104,2026-05-26,2026-05-26,129.532839,10,,
0171 Bed Apartment with Swimming Pool at Turbo Roa,6000000,"Modern Apartments for Sale in Kilimani (1, 2, 3...",1.0,1.0,56,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with Swimming Pool at Mahiga Mairu,8000000,Luxury Apartments for Sale in Westlands (1 & 2...,1.0,1.0,6969,2026-05-26,2026-05-26,129.532839,10,,
082 Bed Apartment with En Suite at Kilimani2 Bed A,9300000,2 bedroom apartment for sale in Kilimani,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
0201 Bed Apartment with Swimming Pool at Mahiga Ma,8000000,Luxury Apartments for Sale in Westlands (1 & 2...,1.0,1.0,6969,2026-05-26,2026-05-26,129.532839,10,,
0202 Bed Apartment with Swimming Pool at Mahiga Ma,12870000,Luxury Apartments for Sale in Westlands (1 & 2...,2.0,2.0,11151,2026-05-26,2026-05-26,129.532839,10,,
091 Bed Apartment with Swimming Pool at Mawensi Ro,6900000,"1 bedroom apartment for sale in Upperhill, Nair...",1.0,1.0,70,2026-05-26,2026-05-26,129.532839,10,,
0202 Bed Apartment with En Suite at Westlands Road,6000000,2 bedroom apartment for sale in Lavington,2.0,1.0,88,2026-05-26,2026-05-26,129.532839,10,,
019Studio Apartment with Swimming Pool at Tebere L,4700000,Kileleshwa,,1.0,43,2026-05-26,2026-05-26,129.532839,10,,
0151 Bed Apartment with En Suite at Sports Rd1 Bed,8100000,"Westlands Area, Westlands",1.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with En Suite at Sports Rd1 Bed Ap,8100000,"Westlands Area, Westlands",1.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
0203 Bed Apartment with Swimming Pool at George Pa,14800000,Kilimani,3.0,3.0,3,2026-05-26,2026-05-26,129.532839,10,,
3 Bed Apartment with Swimming Pool at George Padmo,14800000,Kilimani,3.0,3.0,3,2026-05-26,2026-05-26,129.532839,10,,
0122 Bed Apartment with En Suite at Othaya Road2 B,16000000,Kileleshwa,2.0,2.0,125,2026-05-26,2026-05-26,129.532839,10,,
0114 Bed Apartment with En Suite at Muthithi Road4,126000000,"Westlands Area, Westlands",4.0,4.0,514,2026-05-26,2026-05-26,129.532839,10,,
4 Bed Apartment with En Suite at Muthithi Road4 Be,126000000,"Westlands Area, Westlands",4.0,4.0,514,2026-05-26,2026-05-26,129.532839,10,,
0142 Bed Apartment with Swimming Pool at Vihiga Ro,14000000,Kileleshwa,2.0,2.0,125,2026-05-26,2026-05-26,129.532839,10,,
094 Bed Apartment with En Suite in General Matheng,3000000,1 bedroom apartment for sale in Lavington,1.0,1.0,88,2026-05-26,2026-05-26,129.532839,10,,
017Serviced 2 Bed Apartment with En Suite at Off N,15030000,2 bedroom apartment for sale in Kilimani,2.0,3.0,9905,2026-05-26,2026-05-26,129.532839,10,,
Serviced 2 Bed Apartment with En Suite at Off Nyan,15030000,2 bedroom apartment for sale in Kilimani,2.0,3.0,9905,2026-05-26,2026-05-26,129.532839,10,,
016Serviced 1 Bed Apartment with Swimming Pool at ,9460000,1 bedroom apartment for sale in Kilimani,1.0,1.0,6613,2026-05-26,2026-05-26,129.532839,10,,
Serviced 1 Bed Apartment with Swimming Pool at Off,9460000,1 bedroom apartment for sale in Kilimani,1.0,1.0,6613,2026-05-26,2026-05-26,129.532839,10,,
052 Bed Apartment with Swimming Pool at Riara Rd2 ,9500000,Lavington,2.0,2.0,88,2026-05-26,2026-05-26,129.532839,10,,
010Furnished 3 Bed Apartment with En Suite at Kile,31000000,Kileleshwa,3.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
014Studio Apartment with En Suite at ThindigwaStud,2200000,Nairobi,,1.0,23,2026-05-26,2026-05-26,129.532839,10,,
0101 Bed Apartment with Swimming Pool at Mvuli Roa,6500000,"Westlands Area, Westlands",1.0,1.0,57,2026-05-26,2026-05-26,129.532839,10,,
0102 Bed Apartment with En Suite at Lavington2 Bed,7600000,"Westlands Area, Westlands",1.0,1.0,67,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with Swimming Pool at Hadheru Road,7600000,Lavington,1.0,1.0,79,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with Swimming Pool at Hadheru Road,9500000,Lavington,2.0,2.0,91,2026-05-26,2026-05-26,129.532839,10,,
091 Bed Apartment with Swimming Pool at Lower Kabe,4100000,"Lower Kabete, Westlands",1.0,1.0,42,2026-05-26,2026-05-26,129.532839,10,,
0142 Bed Apartment with En Suite at Vihiga Rd2 Bed,7900000,🌿 Luxury Apartments for Sale in Kileleshwa – M...,2.0,2.0,85,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with En Suite at Vihiga Rd2 Bed Ap,7900000,🌿 Luxury Apartments for Sale in Kileleshwa – M...,2.0,2.0,85,2026-05-26,2026-05-26,129.532839,10,,
0141 Bed Apartment with Swimming Pool at Vihiga Rd,4600000,🌿 Luxury Apartments for Sale in Kileleshwa – M...,1.0,1.0,48,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with Swimming Pool at Vihiga Rd1 B,4600000,🌿 Luxury Apartments for Sale in Kileleshwa – M...,1.0,1.0,48,2026-05-26,2026-05-26,129.532839,10,,
06Serviced Studio Apartment with En Suite at Mirem,2500000,Studios for Sale in Mirema Roysambu,,1.0,31,2026-05-26,2026-05-26,129.532839,10,,
Serviced Studio Apartment with En Suite at MiremaS,2500000,Studios for Sale in Mirema Roysambu,,1.0,31,2026-05-26,2026-05-26,129.532839,10,,
0204 Bed Apartment with En Suite at St Michael4 Be,23300000,🌇 Luxury Apartments for Sale in Westlands – Mo...,4.0,4.0,242,2026-05-26,2026-05-26,129.532839,10,,
4 Bed Apartment with En Suite at St Michael4 Bed A,23300000,🌇 Luxury Apartments for Sale in Westlands – Mo...,4.0,4.0,242,2026-05-26,2026-05-26,129.532839,10,,
0203 Bed Apartment with En Suite at St Michael3 Be,21200000,🌇 Luxury Apartments for Sale in Westlands – Mo...,3.0,3.0,130,2026-05-26,2026-05-26,129.532839,10,,
3 Bed Apartment with En Suite at St Michael3 Bed A,21200000,🌇 Luxury Apartments for Sale in Westlands – Mo...,3.0,3.0,130,2026-05-26,2026-05-26,129.532839,10,,
0204 Bed Apartment with En Suite in Lavington4 Bed,23000000,Lavington,4.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
0152 Bed Apartment with Swimming Pool at Mahiga Ma,12200000,"Westlands Area, Westlands",2.0,2.0,11151,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with Swimming Pool at Mahiga Mairu,12200000,"Westlands Area, Westlands",2.0,2.0,11151,2026-05-26,2026-05-26,129.532839,10,,
0171 Bed Apartment with En Suite at Mahiga Mairu R,8100000,"Westlands Area, Westlands",1.0,1.0,6969,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with En Suite at Mahiga Mairu Rd1 ,8100000,"Westlands Area, Westlands",1.0,1.0,6969,2026-05-26,2026-05-26,129.532839,10,,
0142 Bed Apartment with Gym in Riverside2 Bed Apar,100000,"Riverside, Westlands",2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with Gym in Riverside2 Bed Apartme,100000,"Riverside, Westlands",2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
0132 Bed Apartment with Swimming Pool at Westlands,14000000,"Westlands Area, Westlands",2.0,2.0,115,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with Swimming Pool at Off Wayaki R,5950000,"Westlands Area, Westlands",1.0,1.0,63,2026-05-26,2026-05-26,129.532839,10,,
0131 Bed Apartment with Swimming Pool at Wood Aven,8700000,Kilimani,1.0,1.0,68,2026-05-26,2026-05-26,129.532839,10,,
0111 Bed Apartment with Swimming Pool at Off Wayak,5950000,"Westlands Area, Westlands",1.0,1.0,63,2026-05-26,2026-05-26,129.532839,10,,
0101 Bed Apartment with En Suite in General Mathen,8740000,"General Mathenge, Westlands",1.0,1.0,80,2026-05-26,2026-05-26,129.532839,10,,
0162 Bed Apartment with Swimming Pool at Mvuli Roa,11500000,"Westlands Area, Westlands",2.0,2.0,100,2026-05-26,2026-05-26,129.532839,10,,
0162 Bed Apartment with En Suite at Muthangari Dri,9100000,"Westlands Area, Westlands",2.0,2.0,60,2026-05-26,2026-05-26,129.532839,10,,
0202 Bed Apartment with En Suite at Riara Road2 Be,14900000,Lavington,2.0,2.0,109,2026-05-26,2026-05-26,129.532839,10,,
011Serviced 3 Bed Apartment with En Suite in Kitis,9000000,"Kitisuru, Westlands",3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
0202 Bed Apartment with En Suite at Sports Road2 B,11000000,"Westlands Area, Westlands",2.0,2.0,103,2026-05-26,2026-05-26,129.532839,10,,
0201 Bed Apartment with Swimming Pool at Sports Ro,7600000,"Westlands Area, Westlands",1.0,1.0,67,2026-05-26,2026-05-26,129.532839,10,,
08Serviced 1 Bed Apartment with Swimming Pool in W,9120000,"Westlands Area, Westlands",1.0,1.0,57,2026-05-26,2026-05-26,129.532839,10,,
0203 Bed Apartment with En Suite at Kileleshwa3 Be,7000000,"Westlands Area, Westlands",1.0,1.0,71,2026-05-26,2026-05-26,129.532839,10,,
0113 Bed Apartment with En Suite at Muthithi Road3,39000000,"Westlands Area, Westlands",3.0,3.0,230,2026-05-26,2026-05-26,129.532839,10,,
0152 Bed Apartment with Swimming Pool at Kindaruma,10700000,Kilimani,2.0,2.0,112,2026-05-26,2026-05-26,129.532839,10,,
020Furnished 2 Bed Apartment with En Suite at Off ,15000000,Kilimani,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
Furnished 2 Bed Apartment with En Suite at Off Nya,15000000,Kilimani,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
061 Bed Apartment with Swimming Pool in Riverside1,6000000,2 bedroom apartment for sale in Kilimani,2.0,1.0,35,2026-05-26,2026-05-26,129.532839,10,,
0163 Bed Apartment with Swimming Pool at Raphta Ro,15600000,"Westlands Area, Westlands",3.0,3.0,123,2026-05-26,2026-05-26,129.532839,10,,
0161 Bed Apartment with Swimming Pool at Raphta Ro,7600000,"Westlands Area, Westlands",1.0,1.0,57,2026-05-26,2026-05-26,129.532839,10,,
0171 Bed Apartment with Swimming Pool at Gatundu R,6900000,Kileleshwa,1.0,1.0,68,2026-05-26,2026-05-26,129.532839,10,,
0111 Bed Apartment with Swimming Pool in Westlands,6500000,The most affordable 1 bedroom in Westlands,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
0133 Bed Apartment with En Suite in General Mathen,19690000,"General Mathenge, Westlands",3.0,4.0,178,2026-05-26,2026-05-26,129.532839,10,,
0132 Bed Apartment with En Suite in General Mathen,13800000,"General Mathenge, Westlands",2.0,3.0,120,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with En Suite in General Mathenge1,8740000,"General Mathenge, Westlands",1.0,1.0,80,2026-05-26,2026-05-26,129.532839,10,,
0121 Bed Apartment with Swimming Pool at Hadheru R,7600000,Lavington,1.0,1.0,79,2026-05-26,2026-05-26,129.532839,10,,
092 Bed Apartment with Swimming Pool at Ngong Rd2 ,8000000,Kilimani,2.0,2.0,80,2026-05-26,2026-05-26,129.532839,10,,
3 Bed Apartment with Swimming Pool at Othaya Road3,27000000,Kileleshwa,3.0,3.0,208,2026-05-26,2026-05-26,129.532839,10,,
09Studio Apartment with Swimming Pool at Lower Kab,2270000,"Modern Studio Apartments – Westlands, Nairobi",,1.0,42,2026-05-26,2026-05-26,129.532839,10,,
Studio Apartment with Swimming Pool at Lower Kabet,2270000,"Modern Studio Apartments – Westlands, Nairobi",,1.0,42,2026-05-26,2026-05-26,129.532839,10,,
0202 Bed Apartment with Swimming Pool at Off Nyeri,18000000,Kileleshwa,2.0,2.0,145,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with Swimming Pool at Off Nyeri Ro,18000000,Kileleshwa,2.0,2.0,145,2026-05-26,2026-05-26,129.532839,10,,
016Studio Apartment with Swimming Pool in Riversid,8300000,Studio Apartment with Swimming Pool in Riverside,,1.0,60,2026-05-26,2026-05-26,129.532839,10,,
Studio Apartment with Swimming Pool in RiversideSt,8300000,Studio Apartment with Swimming Pool in Riverside,,1.0,60,2026-05-26,2026-05-26,129.532839,10,,
071 Bed Apartment with Swimming Pool at Lavington1,6950000,Lavington,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with Swimming Pool at Lavington1 B,6950000,Lavington,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
0161 Bed Apartment with Swimming Pool in Riverside,10900000,"Riverside, Westlands",1.0,1.0,78,2026-05-26,2026-05-26,129.532839,10,,
0201 Bed Apartment with Swimming Pool at Lavington,6300000,Lavington,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
0162 Bed Apartment with Swimming Pool in Riverside,16000000,"Riverside, Westlands",2.0,2.0,113,2026-05-26,2026-05-26,129.532839,10,,
0203 Bed Apartment with Swimming Pool at Kingara R,13800000,Lavington,3.0,3.0,138,2026-05-26,2026-05-26,129.532839,10,,
3 Bed Apartment with Swimming Pool at Kingara Road,13800000,Lavington,3.0,3.0,138,2026-05-26,2026-05-26,129.532839,10,,
0201 Bed Apartment with Swimming Pool in Kileleshw,6300000,Kileleshwa,1.0,1.0,66,2026-05-26,2026-05-26,129.532839,10,,
0172 Bed Apartment with Swimming Pool at Tinderet ,12500000,"🌿 Luxury Apartments for Sale in Kileleshwa, Na...",2.0,2.0,110,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with Swimming Pool at Tinderet Ave,12500000,"🌿 Luxury Apartments for Sale in Kileleshwa, Na...",2.0,2.0,110,2026-05-26,2026-05-26,129.532839,10,,
